ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,Tenure_Days,Income_Per_Person,Spend_to_Income_Ratio,IsParent,AvgPurchaseValue
7660,1973,PhD,Single,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,51,2,49,4,1,3680,11953.333333333334,0.0013663868826859261,1,9.8
1461,1965,PhD,Divorced,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,59,2,38,5,0,3975,12307.0,0.0010291966849033096,1,6.333333333333333
821,1992,Master,Single,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,32,0,2077,21,0,4257,92859.0,0.02236700409218178,0,94.4090909090909
11084,1976,Master,Together,65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,48,1,1053,15,0,3866,32552.0,0.016173872974425928,1,65.8125
8690,1962,Graduation,Married,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,62,0,1385,22,0,4075,86111.0,0.016083704942400596,0,60.21739130434783
2937,1974,PhD,Single,68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,50,1,871,22,0,3944,34176.0,0.012742674059660878,1,37.869565217391305
9701,1988,Graduation,Together,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,36,1,312,9,0,4106,20941.5,0.0074491452583325376,1,31.2
9949,1976,Graduation,Married,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,48,2,877,12,0,4258,19936.333333333332,0.014663099816084267,1,67.46153846153847
10837,1975,Graduation,Married,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,49,1,68,5,0,4248,11978.5,0.002838300358961516,1,11.333333333333334
3120,1981,Graduation,Together,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,43,1,22,3,0,3944,19273.5,0.0005707170281207844,1,5.5
5885,1973,2n Cycle,Married,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,51,3,211,9,0,4315,8922.0,0.005912185827565916,1,21.1
4050,1966,Master,Married,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,58,0,127,7,0,3647,49605.0,0.0025601741724791357,0,15.875
3830,1953,Master,Married,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,71,2,459,15,0,3705,19784.666666666668,0.007733131159969674,1,28.6875
7987,1969,Graduation,Married,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,55,1,460,15,1,3753,32873.5,0.006996410537202653,1,28.75
7798,1972,2n Cycle,Together,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,52,1,429,13,0,4201,23172.0,0.009256661991584854,1,30.642857142857142
92,1988,Graduation,Single,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,36,1,89,7,0,3687,17088.0,0.002604090470199257,1,11.125
7055,1952,PhD,Together,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,72,1,1021,24,0,4267,30505.0,0.016734687187556344,1,40.84
10240,1949,Graduation,Together,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,75,0,1381,20,2,4134,69372.0,0.019906880198348062,0,65.76190476190476
3025,1958,Graduation,Single,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,66,1,306,12,0,3995,24983.5,0.006123919308357349,1,23.53846153846154
9283,1978,Graduation,Single,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,46,3,18,3,0,3929,15049.75,0.0002990033222591362,1,4.5
9970,1977,Graduation,Together,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,47,1,162,8,0,3894,27687.5,0.0029254550707887893,1,18.0
2730,1955,Graduation,Single,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,69,0,1231,17,0,3952,80317.0,0.015326576856993452,0,68.38888888888889
2795,1958,Master,Single,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,66,3,13,3,0,4002,7630.75,0.00042589437819420784,1,3.25
9260,1945,PhD,Married,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,79,0,1706,25,0,4240,70356.0,0.024247764970081156,0,65.61538461538461
8182,1984,Graduation,Married,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,40,1,121,7,0,3814,11614.0,0.005209005983899436,1,15.125
10095,1975,PhD,Divorced,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,49,0,1293,19,0,4063,74165.0,0.01743386457406359,0,64.65
8475,1973,PhD,Married,157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,51,1,1608,22,0,3759,78621.5,0.010226145353717788,1,69.91304347826087
4370,1966,Graduation,Together,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,58,3,88,6,0,3867,10870.5,0.002023779408044523,1,12.571428571428571
10573,1953,Graduation,Divorced,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,71,0,421,17,1,3862,62551.0,0.006730400306944622,0,23.38888888888889
3712,1959,Graduation,Divorced,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,65,0,259,11,1,3944,52332.0,0.004949076108765024,0,21.583333333333332
6637,1988,Graduation,Single,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,36,0,1117,14,0,3878,66951.0,0.0166835942167523,0,74.46666666666667
3152,1957,Graduation,Together,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,67,2,89,6,0,3763,8697.0,0.0034110072052736472,1,12.714285714285714
5610,1965,Graduation,Together,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,59,2,36,4,0,3708,11152.0,0.0010760080102818544,1,7.2
6460,1982,Graduation,Married,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,42,1,57,5,0,3990,14359.0,0.001984748772589575,1,9.5
1349,1970,Graduation,Married,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,54,2,148,7,0,3708,16815.666666666668,0.0029337139232477006,1,18.5
1880,1959,PhD,Together,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,65,2,93,6,0,3789,17845.666666666668,0.0017370839403787965,1,13.285714285714286
641,1967,Graduation,Single,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,57,1,119,6,1,3725,26037.0,0.00228516562650024,1,17.0
8717,1975,PhD,Married,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,49,1,1835,27,0,4294,40213.5,0.022815437409857264,1,65.53571428571429
10314,1948,PhD,Married,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,76,0,1318,24,2,4199,83837.0,0.015720794866289748,0,52.72
10854,1970,PhD,Married,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,54,2,45,5,0,3676,12951.0,0.0011581819117722756,1,7.5
10492,1959,Graduation,Together,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,65,3,10,3,0,3644,9571.25,0.0002611920806561145,1,2.5
6935,1951,2n Cycle,Married,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,73,0,978,24,1,3849,78497.0,0.012458916150729955,0,39.12
7698,1976,PhD,Married,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,48,1,191,9,0,3688,25825.0,0.0036978954908907864,1,19.1
3559,1988,2n Cycle,Married,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,36,1,57,6,0,3689,8124.0,0.0035079081789648595,1,8.142857142857142
10562,1946,Master,Married,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,78,0,1033,23,0,3913,66835.0,0.01545574241426776,0,43.041666666666664
10796,1984,Master,Married,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,40,1,66,5,0,3797,15238.5,0.002165496423649846,1,11.0
2563,1961,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,63,0,43,5,0,3653,28249.0,0.0015221238938053097,0,7.166666666666667
3518,1983,Graduation,Married,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,41,1,50,4,0,4210,12635.5,0.001978474200696423,1,10.0
5823,1970,PhD,Single,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,54,1,39,5,0,3752,16151.5,0.0012072808320950966,1,6.5
3934,1966,Graduation,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,58,1,608,16,0,3970,30643.0,0.009920537797575343,1,35.76470588235294
6982,1976,Graduation,Married,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,48,0,1581,23,0,4106,74068.0,0.021344962129905897,0,65.875
6431,1964,PhD,Married,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,60,2,68,5,0,4130,15253.0,0.001486013986013986,1,11.333333333333334
9733,1978,Basic,Together,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,46,1,80,4,1,4297,12441.0,0.0032150464172326487,1,16.0
5602,1989,PhD,Together,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,35,0,1282,27,0,4047,66973.0,0.019141756502523366,0,45.785714285714285
1324,1988,Graduation,Married,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,36,1,91,6,0,4034,19436.0,0.00234095644792015,1,13.0
326,1973,Graduation,Married,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,51,2,315,12,0,4135,17049.333333333332,0.006158478171616259,1,24.23076923076923
7224,1977,Graduation,Married,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,47,2,31,4,0,3821,10451.0,0.0009887095745359444,1,6.2
6999,1980,Master,Married,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,44,0,834,22,0,3686,69661.0,0.011972093824466712,0,36.26086956521739
9938,1954,Graduation,Married,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,70,0,1600,16,1,3922,80067.0,0.01998301443772793,0,94.11764705882354
6422,1954,Graduation,Married,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,70,0,1270,16,0,4167,86718.0,0.014645002825217081,0,74.70588235294117
3182,1973,PhD,Single,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,51,2,263,9,1,3729,15618.0,0.0056130615729377865,1,26.3
7300,1952,Graduation,Divorced,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,72,1,535,16,1,3639,34571.0,0.007737587319034464,1,31.470588235294116
10424,1968,Graduation,Single,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,56,0,1295,17,0,3841,75922.0,0.017056754870065725,0,71.94444444444444
8727,1978,Graduation,Divorced,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,46,1,1150,26,0,3897,31846.5,0.01805507583131849,1,42.592592592592595
2798,1977,PhD,Together,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,47,0,1240,26,3,4243,102160.0,0.012137704211979131,0,45.925925925925924
1030,1965,PhD,Single,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,59,2,38,4,0,3986,13545.666666666666,0.000935085388060436,1,7.6
624,1984,Master,Single,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,40,0,35,3,1,4235,18890.0,0.0018527341061881318,0,8.75
5176,1988,Graduation,Together,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,36,1,53,4,1,3842,14802.0,0.001790238135450093,1,10.6
5552,1963,Master,Divorced,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,61,2,293,11,0,4051,16240.333333333334,0.006013710438816141,1,24.416666666666668
868,1966,Graduation,Married,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,58,1,65,5,0,3660,22397.0,0.0014510548052237974,1,10.833333333333334
380,1954,Graduation,Divorced,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,70,1,1804,24,1,4296,32248.5,0.02796985953052808,1,72.16
2677,1956,Graduation,Together,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,68,1,241,10,0,4094,23048.5,0.005227992537637208,1,21.90909090909091
6521,1954,Graduation,Together,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,70,0,1101,19,0,3742,77972.0,0.014120272401985302,0,55.05
6927,1968,PhD,Married,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,56,2,264,11,0,4271,14792.333333333334,0.0059488935959259095,1,22.0
2877,1974,Master,Together,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,50,2,541,16,0,4163,15338.0,0.011757035749212214,1,31.823529411764707
0,1985,Graduation,Married,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,39,0,1198,16,0,4060,70951.0,0.01688465441425189,0,70.47058823529412
1584,1977,Graduation,Married,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,47,1,482,14,0,3728,20721.5,0.011630151529775118,1,32.13333333333333
7264,1978,2n Cycle,Single,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,46,3,17,3,0,3687,13048.75,0.0003256954555904667,1,4.25
6274,1948,Master,Married,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,76,0,1615,24,2,3865,83790.0,0.0192741463880369,0,64.6
1377,1954,Master,Widow,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,70,1,285,10,0,3941,22275.5,0.006397019213503322,1,25.90909090909091
454,1980,Graduation,Together,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,44,1,1135,26,0,4231,34754.0,0.01632882072825102,1,42.03703703703704
1755,1988,2n Cycle,Together,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,36,1,114,6,0,3718,22602.0,0.0025218449286583343,1,16.285714285714285
2075,1969,Graduation,Married,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,55,0,1047,15,0,3866,72460.0,0.01444915195760478,0,65.4375
4785,1970,PhD,Together,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,54,2,714,20,0,3715,25874.0,0.00919830462620615,1,34.0
9076,1980,PhD,Married,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,44,1,185,9,0,4179,15366.0,0.006019588064946475,1,18.5
7079,1962,Graduation,Divorced,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,62,1,1245,27,0,4298,31943.5,0.01948722764838467,1,44.464285714285715
4653,1978,Graduation,Together,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,46,1,189,8,0,4099,21005.5,0.004498714652956298,1,21.0
7375,1976,Graduation,Together,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,48,1,576,14,0,4251,25684.5,0.011212770099279736,1,38.4
709,1952,Graduation,Divorced,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,72,1,1103,15,0,4206,25768.5,0.021401684194186813,1,68.9375
460,1972,PhD,Married,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,52,0,1753,16,0,4329,79930.0,0.02193141584616732,0,103.11764705882354
3726,1986,PhD,Together,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,38,1,17,3,0,3772,17160.0,0.0004953235628332508,1,4.25
6798,1966,Graduation,Single,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,58,2,433,14,0,4105,12356.666666666666,0.011680289174826684,1,28.866666666666667
5341,1962,2n Cycle,Divorced,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,62,1,1588,13,1,4179,40987.5,0.019371523372694446,1,113.42857142857143
1606,1971,Graduation,Together,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,53,1,22,3,0,4049,19295.0,0.0005700811069938587,1,5.5
9617,1951,Graduation,Single,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,73,0,19,4,0,3713,15033.0,0.0012638020486896368,0,3.8
3233,1965,PhD,Married,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,59,1,1117,26,0,4102,31372.5,0.01780193159723329,1,41.370370370370374
89,1975,2n Cycle,Married,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,49,1,69,6,0,3841,11106.0,0.003106289109980642,1,9.857142857142858
2936,1982,Master,Together,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,42,1,23,4,0,3846,11830.5,0.0009720226523539853,1,4.6
9449,1958,PhD,Single,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,66,1,605,18,0,3907,39880.5,0.007585065570070961,1,31.842105263157894
7297,1973,Graduation,Single,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,51,1,57,7,0,3824,3750.0,0.007598986801759766,1,7.125
313,1968,Graduation,Widow,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,56,0,2088,21,1,3883,73455.0,0.02842517969941189,0,94.9090909090909
9940,1958,Graduation,Together,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,66,1,1009,14,0,4192,32480.5,0.015532157261168068,1,67.26666666666667
10735,1971,Graduation,Single,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,53,1,26,4,0,3972,11402.0,0.0011401008550756414,1,5.2
9529,1990,Graduation,Married,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,34,0,1627,21,1,3852,73687.0,0.022079578764520682,0,73.95454545454545
6439,1958,Graduation,Married,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,66,1,1102,24,0,4320,30537.0,0.018043389275480964,1,44.08
7411,1964,PhD,Married,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,60,2,17,4,0,3663,10562.0,0.0005364976173194055,1,3.4
2176,1972,Graduation,Married,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,52,1,1690,14,3,4044,40067.0,0.021089411617894804,1,112.66666666666667
9265,1953,Graduation,Married,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,71,1,1390,19,0,4175,37513.5,0.01852641680439303,1,69.5
8867,1988,PhD,Married,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,36,0,2126,19,0,4306,67546.0,0.03147438080151598,0,106.3
8932,1969,Master,Together,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,55,1,1531,21,0,4247,32588.0,0.023489881399880327,1,69.5909090909091
10236,1975,Master,Single,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,49,1,64,5,0,3925,15580.0,0.0020538493629857833,1,10.666666666666666
6340,1985,Graduation,Single,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,39,1,26,4,0,3884,14969.0,0.0008684324793747286,1,5.2
10089,1974,Graduation,Divorced,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,50,0,1112,28,4,4089,102692.0,0.010828391419084066,0,38.3448275862069
2227,1958,2n Cycle,Together,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,66,0,210,9,0,4284,26490.0,0.007927220565475067,0,21.0
10992,1967,Graduation,Together,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,57,2,1148,21,0,4308,25234.0,0.015164524523466706,1,52.18181818181818
5304,1974,PhD,Single,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,50,1,33,4,0,4263,15449.5,0.0010679611650485437,1,6.6
309,1961,PhD,Together,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,63,1,1101,16,1,4260,31671.0,0.017381557551742102,1,64.76470588235294
3406,1964,Graduation,Single,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,60,1,322,12,0,4254,22994.5,0.007001522070015221,1,24.76923076923077
2661,1964,Graduation,Single,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,60,2,44,6,0,4029,6233.666666666667,0.0023526895519195806,1,6.285714285714286
3153,1957,PhD,Single,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,67,3,17,3,0,3842,10184.25,0.0004173008002356522,1,4.25
10264,1979,Graduation,Divorced,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,45,1,31,4,1,4266,7643.5,0.0020277341705913134,1,6.2
1184,1968,PhD,Divorced,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,56,2,845,22,0,4042,23224.666666666668,0.01212773591675637,1,36.73913043478261
4200,1970,Master,Married,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,54,1,275,11,0,3651,22079.5,0.006227355072463768,1,22.916666666666668
9396,1978,PhD,Married,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,46,1,25,3,0,4222,18858.5,0.000662813510790604,1,6.25
2387,1952,Master,Together,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,72,2,275,11,0,4150,14592.0,0.006281837494574776,1,22.916666666666668
6690,1966,Master,Married,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,58,2,90,7,0,4111,12726.333333333334,0.002357255107386066,1,11.25
1225,1963,Graduation,Married,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,61,0,1495,18,1,3642,80124.0,0.018658346333853354,0,78.6842105263158
9703,1970,PhD,Married,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,54,2,184,7,1,4261,12699.0,0.004829649850385847,1,23.0
291,1970,Graduation,Married,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,54,0,981,12,0,4014,72940.0,0.013449226086837306,0,75.46153846153847
4557,1970,Graduation,Together,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,54,1,67,6,0,3907,11035.0,0.003035657650310362,1,9.571428571428571
2379,1953,Graduation,Single,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,71,0,1635,12,0,4284,69267.0,0.023603972974533694,0,125.76923076923077
5726,1983,Master,Single,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,41,1,60,7,0,3740,15894.0,0.0018874453427286167,1,7.5
3066,1975,PhD,Together,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,49,1,231,10,0,3784,30952.5,0.0037314638322618163,1,21.0
6336,1960,Graduation,Married,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,64,2,48,6,0,3723,9771.666666666666,0.001637331150225133,1,6.857142857142857
10967,1963,Graduation,Divorced,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,61,2,99,6,0,4147,11126.0,0.0029659366667665298,1,14.142857142857142
2304,1963,PhD,Together,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,61,1,770,21,0,3925,33156.5,0.011611424435262538,1,35.0
3445,1956,Graduation,Single,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,68,0,957,21,0,4167,60714.0,0.01576216750391172,0,43.5
7828,1981,Master,Together,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,43,0,818,11,0,3699,77882.0,0.010502933888011504,0,68.16666666666667
3762,1986,PhD,Single,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,38,0,925,16,1,4092,69867.0,0.013239251159329021,0,54.411764705882355
4391,1968,Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,56,1,908,21,0,4073,31920.5,0.014222612073556592,1,41.27272727272727
4669,1981,Basic,Married,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,43,1,102,7,0,4142,12240.0,0.004166496466647605,1,12.75
